ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,StartTime,Dur,SrcBytes,DstBytes,SrcPkts,DstPkts,is_sm_ips_ports
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:30.944505,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:33.983386,0.001072,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:35.669694,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:36.699320,0.309191,120,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:43.529271,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:44.547580,0.000746,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:47.092484,0.000172,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:47.325666,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:49.280312,0.0,55,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:50.241035,3.00643,198,0,3,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:54.889750,0.119934,522,377,4,3,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:57.263563,0.0,66,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:04.284310,0.000232,83,139,1,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:05.264609,0.0,66,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:08.827023,0.000277,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:11.288477,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:12.748890,0.062644,108,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:12.749018,0.038794,108,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:15.670716,0.000202,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:18.998213,0.000201,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:20.670268,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:22.680673,0.049355,120,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:23.814175,0.0,55,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:24.944867,0.0,66,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:26.194471,0.475913,2848,7084,12,17,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:27.031164,0.233691,211,287,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:30.670657,0.000126,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:30.944505,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:33.983386,0.001072,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:35.669694,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:36.699320,0.309191,120,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:43.529271,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:44.547580,0.000746,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:47.092484,0.000172,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:47.325666,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:49.280312,0.0,55,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:50.241035,3.00643,198,0,3,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:54.889750,0.119934,522,377,4,3,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:51:57.263563,0.0,66,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:04.284310,0.000232,83,139,1,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:05.264609,0.0,66,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:08.827023,0.000277,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:11.288477,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:12.748890,0.062644,108,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:12.749018,0.038794,108,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:15.670716,0.000202,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:18.998213,0.000201,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:20.670268,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,21:52:22.680673,0.049355,120,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:26:46.647056,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:26:49.014095,0.000334,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:26:49.651854,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:26:59.359060,0.000506,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:26:59.447685,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:04.198562,0.000473,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:05.103998,0.000733,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:05.356102,0.000506,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:07.089204,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:10.124512,0.252558,2066,54105,13,48,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:14.588042,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:14.713531,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:14.776091,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:15.132024,0.000828,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:20.076904,0.000432,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:23.038565,0.000326,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:31.650699,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:34.015708,0.000262,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,18:27:34.666584,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:00.426587,0.237786,639,1887,2,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:00.680022,1.818758,108,2846,2,6,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:00.870344,4.675296,3045,27205,16,65,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:01.129091,2.226161,2294,79192,30,56,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:01.180802,0.000227,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:01.199572,1.954751,162,8160,3,18,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:01.563996,0.0,55,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:01.661861,1.405592,573,8518,6,10,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:01.955324,0.000873,60,85,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:02.206711,0.000224,54,85,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:05.940919,4.180112,1588,10755,13,108,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:06.286311,0.236631,639,1883,2,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:06.531136,0.554316,54,1406,1,3,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:07.131726,0.037722,108,120,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:07.714117,0.0,60,0,1,0,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:10.454673,0.495956,1389,16894,10,26,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:11.668622,0.956751,162,1899,3,4,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:12.169084,0.233802,639,1887,2,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:12.173880,0.165302,213,234,2,2,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:12.206015,0.000398,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:12.420095,1.740248,108,2835,2,6,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:12.914500,1.887011,162,8034,3,17,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:13.878874,0.000326,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:14.770016,0.000615,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:14.988472,0.000274,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:15.816569,0.000525,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:15.973729,0.00032,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:15.999937,0.005514,383,300,3,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:16.046720,0.004136,383,300,3,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:16.207335,0.000336,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:16.338178,0.0,0,60,0,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:18.046033,0.235839,639,1883,2,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:18.292404,0.532972,54,1387,1,3,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:19.783609,4.672131,1371,16980,10,16,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:21.308596,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:21.308596,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:21.308596,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:21.308596,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:22.058429,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:22.116035,4.93431,3246,6040,11,27,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:22.308608,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:22.605044,0.0,60,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:22.918829,0.000589,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:23.906563,0.235621,639,1883,2,5,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:23.988019,0.000208,55,60,1,1,0
1732364641.585403,ChsCpwKtCratGIBrd,192.168.162.130,50375.0,52.167.222.13,443.0,tcp,-,0.185848,0,0,SF,T,F,0.0,FafA,2.0,80.0,2.0,80.0,-,19:02:24.163994,3.438629,216,12202,4,25,0
